Datetime,neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(C),temperature_ext(C),ur(%),pressure(hPa)
2024-01-20 01:00:00,1500,7862,,3608,12.4,0.1,-3.4,85.3,1008.8
2024-01-20 02:00:00,1488,7618,,3609,12.3,-0.3,-3.3,84.1,1009.1
2024-01-20 03:00:00,1502,7511,,3609,12.3,-0.5,-3.4,82.9,1009.7
2024-01-20 04:00:00,1561,7796,,3608,12.3,-0.6,-3.3,80.6,1009.8
2024-01-20 05:00:00,1557,7722,,3608,12.3,-0.6,-3.4,80.7,1009.9
2024-01-20 06:00:00,1473,7495,,3609,12.3,-0.9,-3.5,82,1010.4
2024-01-20 07:00:00,1418,7682,,3609,12.3,-0.8,-3.4,79.4,1010.8
2024-01-20 08:00:00,1498,7882,,3609,12.3,-0.7,-3.5,78.6,1011.3
2024-01-20 09:00:00,1524,7777,,3609,12.2,-0.7,-3.1,77.1,1011.9
2024-01-20 10:00:00,1559,7653,,3608,12.6,-0.3,-2.4,74.1,1012.3
2024-01-20 11:00:00,1438,7711,,3609,14.4,1.9,-1.3,70.1,1012.8
2024-01-20 12:00:00,1506,7502,,3609,14.4,4.8,-0.2,67.8,1013.3
2024-01-20 13:00:00,1462,7647,,3608,14.4,6.6,0.5,65.3,1013.3
2024-01-20 14:00:00,1539,7460,,3608,13.4,7.4,1,66.4,1013.2
2024-01-20 15:00:00,1508,7712,,3609,13.4,7.9,1,67.2,1013.1
2024-01-20 16:00:00,1373,7636,,3609,12.6,8,0.2,71.7,1013.4
2024-01-20 17:00:00,1474,7383,,3607,12.6,4.8,-0.7,73.7,1013.8
2024-01-20 18:00:00,1424,7210,,3609,12.5,3.3,-0.9,72.8,1014.3
2024-01-20 19:00:00,1444,7442,,3608,12.5,2.5,-1.4,75.5,1014.8
2024-01-20 20:00:00,1495,7738,,3619,12.5,1.8,-2,78.8,1015
2024-01-20 21:00:00,1439,7342,,3609,12.5,1.2,-3.1,75.8,1015.5
2024-01-20 22:00:00,1461,7695,,3608,12.4,0.5,-4.2,75.8,1015.4
2024-01-20 23:00:00,1481,7848,,3609,12.4,-0.5,-4.7,76.6,1015.4
2024-01-21 00:00:00,1459,7614,,3609,12.4,-1.2,-5,76.1,1015.1
2024-01-21 01:00:00,1422,7453,,3608,12.4,-1.8,-5.6,77.3,1015.1
2024-01-21 02:00:00,1421,7623,,3608,12.4,-2.4,-5.7,76.7,1014.6
2024-01-21 03:00:00,1450,7429,,3608,12.4,-2.8,-5.2,77.5,1014.1
2024-01-21 04:00:00,1441,7683,,3609,12.3,-2.9,-4.7,76.6,1013.7
2024-01-21 05:00:00,1458,7595,,3608,12.3,-2.6,-4.1,75.6,1013.2
2024-01-21 06:00:00,1485,7533,,3608,12.3,-2.1,-3.4,73.3,1012.9
2024-01-21 07:00:00,1481,7470,,3620,12.3,-1.6,-3.7,72.8,1012.4
2024-01-21 08:00:00,1486,7570,,3609,12.2,-1.5,-2.7,65.5,1012
2024-01-21 09:00:00,1452,7572,,3608,12.3,-0.8,-1,57.1,1011.8
2024-01-21 10:00:00,1442,7641,,3609,12.5,1,-0.5,58.6,1011.7
2024-01-21 11:00:00,1496,7238,,3609,12.5,2.9,1.2,47.8,1011.1
2024-01-21 12:00:00,1511,7562,,3608,13.5,4.4,2.6,42.6,1010.6
2024-01-21 13:00:00,1573,7384,,3609,12.7,7.1,2.5,46,1010.5
2024-01-21 14:00:00,1470,7683,,3608,12.6,7.2,2.8,48.4,1009.8
2024-01-21 15:00:00,1614,7594,,3608,12.7,7,3.8,50.8,1009
2024-01-21 16:00:00,1503,7372,,3608,12.4,8.1,2.7,56.2,1008.5
2024-01-21 17:00:00,1474,7682,,3609,12.4,5.9,2.5,56,1009.2
2024-01-21 18:00:00,1471,7418,,3609,12.3,5.4,2.6,55.2,1009
2024-01-21 19:00:00,1545,7422,,3608,12.3,5,2.5,58.8,1008.8
2024-01-21 20:00:00,1535,7620,,3609,12.3,4.9,2.4,61.9,1009
2024-01-21 21:00:00,1481,7244,,3609,12.3,4.9,2.5,64.9,1008.6
2024-01-21 22:00:00,1561,7660,,3608,12.3,4.7,3.3,68.8,1007.8
2024-01-21 23:00:00,1519,7422,,3609,12.3,5.1,3.7,70.3,1007.3
2024-01-22 00:00:00,1523,7270,,3609,12.3,5.4,3.6,69,1006.3
2024-01-22 01:00:00,1496,7283,,3609,12.2,5.3,4,71.6,1005.1
2024-01-22 02:00:00,1573,7461,,3608,12.3,5.5,4.1,75.6,1004.2
2024-01-22 03:00:00,1555,7582,,3608,12.2,5.8,4.3,75.3,1003.2
2024-01-22 04:00:00,1603,7288,,3608,12.3,6.1,4.7,75.1,1002.4
2024-01-22 05:00:00,1557,7571,,3609,12.3,6.3,5.2,76.4,1001.3
2024-01-22 06:00:00,1599,7598,,3608,12.2,6.6,6.4,74.4,999.9
2024-01-22 07:00:00,1578,7880,,3609,12.2,7.3,6.6,70.6,999.3
2024-01-22 08:00:00,1654,7556,,3608,12.2,7.9,7,69.8,997.7
2024-01-22 09:00:00,1615,7451,,3609,12.2,8.3,8,68.5,997.3
2024-01-22 10:00:00,1709,7599,,3609,12.2,9.3,8.5,67.5,997.3
2024-01-22 11:00:00,1691,7704,,3607,12.2,10,7.9,74.9,996.8
2024-01-22 12:00:00,1698,7927,,3609,12.2,10.3,9.4,67.7,996.7
2024-01-22 13:00:00,1730,7559,,3609,12.4,11.8,9.4,70.5,995.9
2024-01-22 14:00:00,1722,7543,,3608,12.2,12.9,9.5,71.1,995.4
2024-01-22 15:00:00,1738,7544,,3608,12.2,12.2,8.9,76.2,994.8
2024-01-22 16:00:00,1742,7417,,3609,12.2,11.8,9.1,76.8,994.4
2024-01-22 17:00:00,1709,7404,,3608,12.2,11.5,9.4,76.6,994.4
2024-01-22 18:00:00,1776,7731,,3608,12.2,11.4,9.1,81.5,994.5
2024-01-22 19:00:00,1696,7406,,3609,12.2,11.5,8.1,78.4,995.9
2024-01-22 20:00:00,1693,7452,,3608,12.1,10.8,7,86.3,996.9
2024-01-22 21:00:00,1696,7759,,3609,12.1,9.7,7.3,82.2,997.6
2024-01-22 22:00:00,1682,7479,,3608,12.2,9.4,7.2,78.4,998.7
2024-01-22 23:00:00,1719,7563,,3609,12.2,9.1,7.1,76.2,999.5
2024-01-23 00:00:00,1731,7674,,3609,12.1,9,7.2,74.2,999.8
2024-01-23 01:00:00,1691,7869,,3608,12.1,8.9,6.9,73.3,999.7
2024-01-23 02:00:00,1650,7923,,3608,12.1,8.6,6.7,74,1000.1
2024-01-23 03:00:00,1703,7211,,3609,12.1,8.5,6.7,72.8,1000
2024-01-23 04:00:00,1652,7638,,3608,12.1,8.6,5.9,83.3,1000.3
2024-01-23 05:00:00,1657,7393,,3609,12.1,8.6,4.5,84.4,1001.1
2024-01-23 06:00:00,1631,7474,,3608,12.1,7.6,4.7,83.9,1001.9
2024-01-23 07:00:00,1653,7583,,3608,12.1,7.3,4.6,83.9,1002.9
2024-01-23 08:00:00,1578,7450,,3609,12.1,7,5,82.9,1003.9
2024-01-23 09:00:00,1554,7431,,3609,12.1,7.3,5.2,81.7,1005.2
2024-01-23 10:00:00,1612,7350,,3608,12.1,7.7,5.8,77.9,1006.1
2024-01-23 11:00:00,1619,7659,,3608,12.1,8.3,6.4,75.7,1006.8
2024-01-23 12:00:00,1581,7497,,3609,12.1,9.4,6.9,73.7,1007.8
2024-01-23 13:00:00,1589,7148,,3608,12.2,9.8,7.5,72.1,1008.2
2024-01-23 14:00:00,1532,7405,,3609,12.4,10.9,8,68.2,1008.7
2024-01-23 15:00:00,1607,7279,,3620,12.2,11.9,7.6,70.1,1009.2
2024-01-23 16:00:00,1534,7206,,3608,12.1,10.7,7.2,68.7,1009.5
2024-01-23 17:00:00,1559,7276,,3609,12.1,10,6.8,68.1,1010
2024-01-23 18:00:00,1463,7340,,3608,12.1,9.4,6.1,70.4,1010.2
2024-01-23 19:00:00,1546,7331,,3609,12.1,8.7,5.2,73,1009.5
2024-01-23 20:00:00,1549,7479,,3608,12.1,7.8,5.2,73.3,1009.2
2024-01-23 21:00:00,1597,7253,,3608,12.1,7.6,5.4,73.1,1008.6
2024-01-23 22:00:00,1616,7588,,3609,12.1,7.5,6.1,80.9,1007.9
2024-01-23 23:00:00,1594,7234,,3609,12.1,7.9,6.1,84.8,1006.5
2024-01-24 00:00:00,1592,7353,,3608,12.1,8,5.9,90.3,1005
2024-01-24 01:00:00,1583,7735,,3609,12,8.1,6,90.9,1003.2
2024-01-24 02:00:00,1606,7431,,3609,12.1,8.1,6.6,90.4,1001.6
2024-01-24 03:00:00,1678,7310,,3608,12,8.4,7.6,86,1000
2024-01-24 04:00:00,1667,7562,,3608,12,8.9,8.7,84.3,998.5
2024-01-24 05:00:00,1636,7372,,3609,12,9.7,10.1,80.3,997.5
2024-01-24 06:00:00,1656,7519,,3608,12.1,10.7,10.7,79.3,997.5
2024-01-24 07:00:00,1763,7522,,3608,12,11.5,11,80.1,996.7
2024-01-24 08:00:00,1566,7712,,3608,12,12,12.4,77.6,996.4
2024-01-24 09:00:00,1627,7470,,3609,12,12.9,12.4,76.8,996.6
2024-01-24 10:00:00,1693,7070,,3608,12.1,13.7,12.7,71.1,997
2024-01-24 11:00:00,1676,7345,,3609,12.3,14.6,11.6,68.1,997.2
2024-01-24 12:00:00,1643,7523,,3609,12.1,15,11.5,65.3,998.8
2024-01-24 13:00:00,1611,7555,,3609,12.5,14.9,11.8,64.4,999.2
2024-01-24 14:00:00,1579,7505,,3609,12.4,16.5,11.2,59.6,999.5
2024-01-24 15:00:00,1694,7415,,3609,12.2,15.1,11.4,56.5,1000.3
2024-01-24 16:00:00,1609,7261,,3608,12.1,14.5,10.6,60.3,1001.2
2024-01-24 17:00:00,1718,7238,,3609,12.1,13.6,10.3,60.8,1001.9
2024-01-24 18:00:00,1585,7228,,3609,12.1,12.9,9.7,65.6,1002.7
2024-01-24 19:00:00,1642,7162,,3608,12,12.4,9.4,67.3,1003.5
2024-01-24 20:00:00,1635,7470,,3608,12.1,12.1,9.3,67.8,1004.3
2024-01-24 21:00:00,1530,7438,,3608,12,11.8,9,69.9,1004.5
2024-01-24 22:00:00,1525,7197,,3609,12,11.5,9,69.1,1004.8
2024-01-24 23:00:00,1563,7408,,3609,12,11.4,9,67.8,1005.2
2024-01-25 00:00:00,1610,7217,,3609,12,11.3,8.8,69.5,1005.6
2024-01-25 01:00:00,1602,7251,,3619,12,11.2,8.6,70,1005.8
2024-01-25 02:00:00,1611,7583,,3609,12,11,8.6,69.5,1006.1
2024-01-25 03:00:00,1625,7576,,3608,12,10.9,8.5,67.8,1006.2
2024-01-25 04:00:00,1593,7370,,3609,12,10.8,7.9,70,1006.2
2024-01-25 05:00:00,1583,7384,,3608,11.9,10.3,7.7,73,1006.2
2024-01-25 06:00:00,1579,7249,,3608,12,10.1,7.8,69,1006.7
2024-01-25 07:00:00,1575,7387,,3620,12,10.1,7.8,66.2,1007.7
2024-01-25 08:00:00,1557,7095,,3608,12,10.1,7.6,68.7,1008.2
2024-01-25 09:00:00,1541,7242,,3608,11.9,10,7.6,69.1,1009.6
2024-01-25 10:00:00,1557,7347,,3609,12.1,10.2,7.8,71.3,1009.9
2024-01-25 11:00:00,1587,7605,,3608,12.4,11.5,8.6,67.5,1010.4
2024-01-25 12:00:00,1582,7660,,3608,12.2,13.1,8.7,66.9,1011
2024-01-25 13:00:00,1506,7163,,3608,12.3,12.5,8.9,66.3,1010.6
2024-01-25 14:00:00,1539,7446,,3609,12.1,13.1,8.4,67.5,1010.7
2024-01-25 15:00:00,1583,7230,,3608,12.1,12,8,67.3,1010.8
2024-01-25 16:00:00,1585,7277,,3609,12.1,11.7,7.4,70.3,1010.7
2024-01-25 17:00:00,1560,7453,,3608,12.1,10.8,6.8,72.8,1010.6
2024-01-25 18:00:00,1578,7422,,3608,12,9.6,6.4,73.8,1011.2
2024-01-25 19:00:00,1574,7239,,3608,12,8.9,5.9,76,1011.2
2024-01-25 20:00:00,1634,7181,,3609,12,8,5.1,80,1011.3
2024-01-25 21:00:00,1485,7469,,3609,12,7.3,4.5,82.3,1011.4
2024-01-25 22:00:00,1626,7337,,3608,11.9,6.5,3.8,83.9,1011.6
2024-01-25 23:00:00,1533,7531,,3609,12,5.9,2.9,86.6,1011.3
2024-01-26 00:00:00,1562,7373,,3609,12,5.2,2.4,89,1011.3
2024-01-26 01:00:00,1560,7249,,3608,11.9,4.8,1.7,90.6,1011.2
2024-01-26 02:00:00,1571,7242,,3609,11.9,4.3,2.1,89.9,1010.8
2024-01-26 03:00:00,1592,7669,,3608,11.9,4.1,3.2,84.9,1010.6
2024-01-26 04:00:00,1635,7280,,3609,11.9,4.5,3.5,83.2,1009.9
2024-01-26 05:00:00,1597,7527,,3608,11.9,5,4.3,82.6,1009.4
2024-01-26 06:00:00,1549,7471,,3608,11.9,5.8,4.8,86.1,1009.1
2024-01-26 07:00:00,1539,7631,,3609,11.9,6.5,5.4,88.3,1008.7
2024-01-26 08:00:00,1529,7083,,3608,11.9,6.9,6,90.8,1008.2
2024-01-26 09:00:00,1542,7519,,3609,11.9,7.5,6.7,88,1007.6
2024-01-26 10:00:00,1575,7412,,3608,11.9,8.4,8.1,84.5,1006.9
2024-01-26 11:00:00,1470,7480,,3609,11.9,10.1,9.2,82.2,1005.8
2024-01-26 12:00:00,1595,7458,,3606,11.9,11.3,10.7,77.9,1004.7
2024-01-26 13:00:00,1614,7178,,3611,11.9,12.5,9.3,90.2,1003.6
2024-01-26 14:00:00,1609,7445,,3608,11.9,11.7,9.6,88.3,1003
2024-01-26 15:00:00,1627,7481,,3608,11.9,11.8,11.1,82.8,1001.7
2024-01-26 16:00:00,1615,7397,,3608,11.9,12.7,7.8,86,1001.6
2024-01-26 17:00:00,1678,7478,,3609,11.9,11.4,8.3,68.1,1003.8
2024-01-26 18:00:00,1620,7401,,3608,11.9,10.5,8.1,67.5,1005.4
2024-01-26 19:00:00,1501,7365,,3608,11.9,10.1,6.9,76.6,1007
2024-01-26 20:00:00,1501,7341,,3609,11.9,9.7,6.2,80.6,1009.1
2024-01-26 21:00:00,1502,7136,,3608,11.9,8.9,5.8,78.6,1010.7
2024-01-26 22:00:00,1526,7412,,3609,11.9,8.3,5.5,73.9,1011.7
2024-01-26 23:00:00,1478,7254,,3608,11.9,7.8,4.9,79.5,1012.8
2024-01-27 00:00:00,1479,7551,,3608,11.9,7.3,5,80.7,1013.5
2024-01-27 01:00:00,1507,7390,,3608,11.9,7.4,4.8,78.1,1014.1
2024-01-27 02:00:00,1510,7593,,3608,11.9,7.3,4.6,77.2,1014.6
2024-01-27 03:00:00,1543,7419,,3609,11.9,7.1,4.3,74.9,1015.2
2024-01-27 04:00:00,1464,7145,,3608,11.8,6.9,3.9,75.4,1015.4
2024-01-27 05:00:00,1425,7648,,3609,11.8,6.6,3.5,77.7,1015.8
2024-01-27 06:00:00,1435,7341,,3608,11.8,6.1,3.7,78,1016.1
2024-01-27 07:00:00,1519,7436,,3609,11.8,6,4.1,77.5,1016.4
2024-01-27 08:00:00,1451,7320,,3608,11.8,6.4,3.8,79.2,1017
2024-01-27 09:00:00,1509,7479,,3608,11.9,6.5,4,78.5,1017.5
2024-01-27 10:00:00,1471,7399,,3609,12.7,7,5.3,74.7,1018.1
2024-01-27 11:00:00,1480,7207,,3608,12.8,10.7,6.1,72.3,1018.7
2024-01-27 12:00:00,1518,7060,,3609,12.7,12.3,6.9,67.8,1018.9
2024-01-27 13:00:00,1488,6990,,3609,12.7,13,7.6,64.3,1018.8
2024-01-27 14:00:00,1482,7397,,3608,12.9,13.3,8,61.8,1019.1
2024-01-27 15:00:00,1444,7040,,3608,12.4,14.4,7.9,60.5,1019.3
2024-01-27 16:00:00,1462,7269,,3608,12.2,12.6,7.1,63.5,1019.5
2024-01-27 17:00:00,1511,7149,,3609,12.2,10.6,5.9,69.2,1019.9
2024-01-27 18:00:00,1489,7351,,3608,12.2,9,4.8,74.1,1020.3
2024-01-27 19:00:00,1495,7461,,3608,12.2,7.7,3.8,79.2,1020.8
2024-01-27 20:00:00,1421,7531,,3609,12.1,6.5,2.9,83.5,1020.8
2024-01-27 21:00:00,1379,7551,,3609,12.1,5.5,2.5,83.9,1021.2
2024-01-27 22:00:00,1392,7191,,3609,12.1,4.7,2.2,84.3,1021.3
2024-01-27 23:00:00,1421,7268,,3608,12.1,4.2,1.4,86.6,1021.5
2024-01-28 00:00:00,1407,7546,,3609,12.1,3.7,-0.2,91.2,1021.3
2024-01-28 01:00:00,1458,7606,,3608,12.1,2.7,-0.8,92.8,1021.3
2024-01-28 02:00:00,1449,7512,,3609,12.1,2,-1.3,93.9,1020.9
2024-01-28 03:00:00,1455,7323,,3608,12.1,1.5,-1.2,97.2,1020.9
2024-01-28 04:00:00,1504,7328,,3608,12.1,1.1,-1.5,95.8,1020.6
2024-01-28 05:00:00,1538,7662,,3609,12.1,0.9,-1.6,95.6,1020.5
2024-01-28 06:00:00,1446,7531,,3609,12,0.7,-1.4,95,1020.2
2024-01-28 07:00:00,1424,7267,,3608,12,0.7,-2.3,97,1020.1
2024-01-28 08:00:00,1517,7424,,3619,12,0.2,-1.3,93.9,1020.2
2024-01-28 09:00:00,1466,7346,,3608,12,0.6,0.9,86.1,1020.2
2024-01-28 10:00:00,1527,7559,,3609,13.7,1.7,3.7,70.8,1020
2024-01-28 11:00:00,1484,7207,,3608,13.3,7.3,5.3,62.2,1020.4
2024-01-28 12:00:00,1512,7365,,3609,13.2,10.1,6.5,56.7,1019.9
2024-01-28 13:00:00,1472,7139,,3608,13,12.1,8.1,51.7,1019.2
2024-01-28 14:00:00,1504,7359,,3608,13.3,13.1,9.2,45.5,1018.6
2024-01-28 15:00:00,1485,7093,,3609,12.4,15,8.4,50.1,1018.2
2024-01-28 16:00:00,1491,7220,,3609,12.4,12.6,7.4,53.7,1017.9
2024-01-28 17:00:00,1431,7339,,3608,12.4,10.6,5.8,60.4,1017.6
2024-01-28 18:00:00,1450,6971,,3609,12.3,8.8,2.9,72.1,1017.4
2024-01-28 19:00:00,1524,7165,,3608,12.3,6.8,1.4,78.7,1017.4
2024-01-28 20:00:00,1539,7142,,3609,12.3,5.3,0.9,81.5,1017.2
2024-01-28 21:00:00,1558,7539,,3609,12.3,4.2,1.1,81,1017.1
2024-01-28 22:00:00,1541,7212,,3608,12.3,3.5,1,80,1016.8
2024-01-28 23:00:00,1547,7110,,3608,12.3,3,0.7,76.9,1016.4
2024-01-29 00:00:00,1521,7341,,3609,12.2,2.7,1,72.8,1016.2
2024-01-29 01:00:00,1500,7408,,3608,12.2,2.2,,76.2,1016.1
2024-01-29 02:00:00,1659,7479,,3609,12.2,1.8,-0.2,76,1015.9
2024-01-29 03:00:00,1546,7474,,3609,12.2,1.4,0.5,73.2,1015.6
2024-01-29 04:00:00,1532,7741,,3608,12.2,1.5,0.2,76.3,1014.9
2024-01-29 05:00:00,1582,7243,,3609,12.1,1.3,,78.2,1014.6
2024-01-29 06:00:00,1570,7322,,3608,12.2,1.2,1.1,73.4,1014.5
2024-01-29 07:00:00,1579,7459,,3609,12.2,1.5,0.9,71.9,1014.4
2024-01-29 08:00:00,1558,7550,,3608,12.1,1.8,1.4,68.7,1014.5
2024-01-29 09:00:00,1544,7268,,3608,12.3,2.2,5.7,51.4,1014.8
2024-01-29 10:00:00,1539,7385,,3609,13.8,5.1,7.8,45.6,1014.4
2024-01-29 11:00:00,1535,7080,,3608,13.4,11.2,9.4,41.5,1014.6
2024-01-29 12:00:00,1636,7367,,3619,13.3,13.4,10.8,38.4,1014.6
2024-01-29 13:00:00,1533,7065,,3609,13.2,15.5,12.1,36.8,1014.5
2024-01-29 14:00:00,1509,7155,,3608,12.8,16.6,12.5,38,1014
2024-01-29 15:00:00,1562,7015,,3608,12.5,17.1,11.5,40.9,1014
2024-01-29 16:00:00,1544,6884,,3609,12.5,15.1,10.9,43.9,1013.6
2024-01-29 17:00:00,1628,7072,,3608,12.4,13.7,10,49.5,1013.7
2024-01-29 18:00:00,1487,7251,,3609,12.4,12.4,9.2,50.2,1014
2024-01-29 19:00:00,1575,7039,,3608,12.4,11.5,7.9,53.7,1014.3
2024-01-29 20:00:00,1494,7422,,3608,12.4,10.4,7.7,54.4,1014.4
2024-01-29 21:00:00,1542,7196,,3609,12.3,9.9,7.2,56.7,1014.5
2024-01-29 22:00:00,1525,6891,,3608,12.3,9.3,5.1,64.3,1014.7
2024-01-29 23:00:00,1509,7365,,3608,12.3,7.8,3.3,72.5,1014.6
2024-01-30 00:00:00,1487,7322,,3608,12.3,6.5,1.9,77.6,1014.8
2024-01-30 01:00:00,1557,7441,,3608,12.3,5.4,1.3,81,1015.2
2024-01-30 02:00:00,1561,7159,,3609,12.2,4.5,2.9,73.3,1015
2024-01-30 03:00:00,1529,7526,,3608,12.3,4.6,4.5,66.2,1014.6
2024-01-30 04:00:00,1520,7579,,3609,12.2,5.2,4.5,64.8,1014.5
2024-01-30 05:00:00,1557,7334,,3609,12.2,5.3,5.2,60.1,1014.3
2024-01-30 06:00:00,1508,7346,,3608,12.3,5.8,4.3,63,1014.1
2024-01-30 07:00:00,1566,7284,,3609,12.2,5.5,4.7,59.1,1014.2
2024-01-30 08:00:00,1607,7239,,3608,12.2,5.9,5.3,57.2,1014.1
2024-01-30 09:00:00,1582,7379,,3609,12.3,6.6,6.2,56.6,1014.1
2024-01-30 10:00:00,1584,6974,,3608,12.7,8.5,7.9,54.4,1014.1
2024-01-30 11:00:00,1626,7276,,3609,12.6,11.1,9.2,54.1,1014.1
2024-01-30 12:00:00,1557,7370,,3608,12.6,12.4,10.1,54.7,1013.8
2024-01-30 13:00:00,1614,7159,,3609,12.8,13.5,11.7,55.1,1013.3
2024-01-30 14:00:00,1535,7165,,3609,12.9,15.4,12.2,54.9,1012.9
2024-01-30 15:00:00,1552,7329,,3608,12.4,16.8,11.5,58,1012.5
2024-01-30 16:00:00,1646,7382,,3609,12.4,14.8,11,61.6,1012.5
2024-01-30 17:00:00,1538,7156,,3608,12.3,13.7,10.1,63.8,1012.6
2024-01-30 18:00:00,1561,7124,,3609,12.3,12.5,9.2,66.3,1013
2024-01-30 19:00:00,1623,6799,,3609,12.3,11.9,8.5,69.2,1013.4
2024-01-30 20:00:00,1558,7123,,3608,12.2,11.2,8.2,70.8,1013.8
2024-01-30 21:00:00,1537,7325,,3608,12.2,10.6,8.1,72.5,1014.3
2024-01-30 22:00:00,1583,7174,,3608,12.2,10.4,7.9,78.1,1014.8
2024-01-30 23:00:00,1567,7057,,3609,12.2,10.3,7.8,77.5,1014.8
2024-01-31 00:00:00,1535,7248,,3619,12.3,10.1,7.9,76,1015
2024-01-31 01:00:00,1509,7280,,3609,12.2,10,8.1,77.7,1015.5
2024-01-31 02:00:00,1539,7343,,3607,12.2,10.1,8,79.3,1015.7
2024-01-31 03:00:00,1459,7118,,3609,12.2,10.1,8,76.5,1015.9
2024-01-31 04:00:00,1564,7338,,3609,12.2,9.8,7.7,76.3,1016
2024-01-31 05:00:00,1472,7304,,3608,12.2,9.9,7.8,74.7,1016.1
2024-01-31 06:00:00,1513,7295,,3608,12.2,9.9,7.2,78.4,1016.5
2024-01-31 07:00:00,1580,7340,,3609,12.2,9.7,6.3,87.8,1016.7
2024-01-31 08:00:00,1614,7243,,3609,12.2,9.4,6.1,89.1,1017.1
2024-01-31 09:00:00,1552,7380,,3609,12.1,9.3,6.5,85.5,1017.6
2024-01-31 10:00:00,1547,7156,,3608,12.2,9.4,6,83.2,1018
2024-01-31 11:00:00,1494,7183,,3608,12.2,9.5,6,81.9,1018.5
2024-01-31 12:00:00,1496,7195,,3609,12.1,9.7,6.1,80.4,1018
2024-01-31 13:00:00,1536,7210,,3608,12.1,9.8,6.6,71,1018
2024-01-31 14:00:00,1540,7010,,3609,12.1,10.5,6.5,73.6,1017
2024-01-31 15:00:00,1581,7284,,3608,12.1,10.1,6.6,75.2,1016.1
2024-01-31 16:00:00,1620,7297,,3609,12.1,9.8,6.8,70.8,1015.8
2024-01-31 17:00:00,1581,7427,,3608,12.1,9.5,6.9,70.5,1014.9
2024-01-31 18:00:00,1544,7093,,3609,12.1,9.3,6.9,73.2,1014.4
2024-01-31 19:00:00,1560,7411,,3608,12.1,9.3,6.5,67.9,1013.7
2024-01-31 20:00:00,1580,7200,,3608,12.1,8.9,5.7,71.7,1012.8
2024-01-31 21:00:00,1591,7406,,3608,12.1,8.3,4.8,75.3,1012.2
2024-01-31 22:00:00,1620,7368,,3609,12.1,7.4,4.2,77.6,1010.6
2024-01-31 23:00:00,1651,7535,,3609,12.1,6.7,4.1,78.5,1009.7
2024-02-01 00:00:00,1593,7342,,3608,12,6.3,4.4,76.9,1009.2
2024-02-01 01:00:00,1661,7346,,3609,12,6.2,4.3,77.4,1008.8
2024-02-01 02:00:00,1673,7638,,3608,12,6.3,4.8,76.8,1008.7
2024-02-01 03:00:00,1645,7485,,3609,12.1,6.6,5.7,73.9,1008
2024-02-01 04:00:00,1644,7442,,3608,12.1,7.3,5.3,85,1007.9
