DateTime_utc,NeutronCount_Epithermal_Cum1h_corrected,NeutronCount_Epithermal_Cum1h_corrected_std,NeutronCount_Epithermal_MovAvg24h_corrected,NeutronCount_Epithermal_MovAvg24h_corrected_std,Flag_Extreme_Counts,Flag_AirPressure_ERA5,AirHumidity_gapfilled,Flag_AirHumidity_ERA5,Flag_Porosity_Excess,Flag_Snow_ERA5,SoilMoisture_volumetric_MovAvg24h,SoilMoisture_volumetric_MovAvg24h_std,SoilMoisture_volumetric_MovAvg24h_lower,SoilMoisture_volumetric_MovAvg24h_upper,Footprint_Radius_m,Footprint_Depth_m,Biomass,air_pressure,year
2015-12-12 13:00:00+00:00,1339.41908044818,33.4228677753596,1339.22801615701,6.90449438960211,0,0,9.0284311530045,0,0,0,0.531993342650622,0.0157874017331596,-0.015703292540342,0.0150665871837065,116.058457340563,0.155777486634984,,993,2015
2015-12-12 14:00:00+00:00,1314.01363866504,33.0471443915165,1338.68255185314,6.89535853537244,0,0,9.1454671629982,0,0,0,0.53323971617604,0.0158187248119812,-0.0157152490294531,0.0150786177675785,116.120956157542,0.155629414515866,,993,2015
2015-12-12 15:00:00+00:00,1381.35755785784,33.9040878106411,1332.78924202521,6.87224656105203,0,0,9.04090827866746,0,0,0,0.546977295448311,0.0163540315545918,-0.0163093811526225,0.0156366448102055,116.129893582924,0.154034028055033,,993,2015
2015-12-12 16:00:00+00:00,1307.69519282879,32.9717627302237,1331.22372914151,6.86158688905228,0,0,9.03102750459241,0,0,0,0.550712230912542,0.0164890800647236,-0.016461521185354,0.0157796580728929,116.138833266479,0.153611579901875,,993,2015
2015-12-12 17:00:00+00:00,1295.61976258044,32.7506853737907,1331.75450419028,6.85621395384731,0,0,8.98865832854193,0,0,0,0.549441813637602,0.0164207366985327,-0.0163554759756898,0.0156811118776101,116.156719411361,0.153754744183987,,993,2015
2015-12-12 18:00:00+00:00,1365.92113393357,33.6368483164109,1331.76898558787,6.85132435321961,0,0,8.95535351300152,0,0,0,0.54940721158559,0.0164062792409338,-0.0163747876370185,0.015698833519715,116.112020989521,0.153758651118299,,993,2015
2015-12-12 19:00:00+00:00,1373.95066884327,33.8654011514519,1336.06748851391,6.85994131632111,0,0,8.90532360510765,0,0,0,0.539273611249628,0.0159897012561766,-0.0160944267408502,0.0154324983862596,116.10308807805,0.154920490705495,,993,2015
2015-12-12 20:00:00+00:00,1324.99258795716,33.2392717579522,1334.61529343306,6.85286351759845,0,0,9.03622716418794,0,0,0,0.542666781365436,0.0161178991901073,-0.0162233095933413,0.0155538603104004,116.076302874826,0.154527498553374,,993,2015
2015-12-12 21:00:00+00:00,1331.00262698183,33.4110749991331,1332.65798362173,6.84636625069276,0,0,9.10409582314644,0,0,0,0.547289039314247,0.0163012318269446,-0.0165137216060054,0.0158246499738346,116.031705924808,0.153998586660863,,993,2015
2015-12-12 22:00:00+00:00,1384.16528200575,34.1171729073081,1335.97958624709,6.85395977200474,0,0,9.12348686856315,0,0,0,0.539478133181187,0.015983937365085,-0.0162382698263976,0.0155648801911261,115.987165206377,0.154896688716636,,993,2015
2015-12-12 23:00:00+00:00,1305.3506055416,33.2202982320962,1336.80385031982,6.85552232688805,0,0,9.1045539331143,0,0,0,0.537564687669295,0.0159061642694287,-0.0162495088619876,0.0155735546110471,115.942680618658,0.155119951761045,,993,2015
2015-12-13 00:00:00+00:00,1390.64594233508,34.4658800846286,1338.62142182508,6.86260674119581,0,0,8.86480329185519,0,0,0,0.533379657455594,0.0157447542635515,-0.0162419690249835,0.0155629916680707,115.880496303891,0.155612824441684,,993,2015
2015-12-13 01:00:00+00:00,1344.67110462906,33.7861327309644,1338.85563262213,6.86609440314213,0,0,7.02374970302553,0,0,0,0.532843777997677,0.0157302153372192,-0.0161101911227805,0.0154414987750536,118.884465651858,0.155676391622225,,993,2015
2015-12-13 02:00:00+00:00,1261.20017828531,32.7612090995522,1338.42610316356,6.86904965198409,0,0,6.93183654657474,0,0,0,0.533827141493377,0.015778756931549,-0.0161817587725795,0.0155080896775089,118.857182703987,0.155559822764534,,993,2015
2015-12-13 03:00:00+00:00,1287.39512780146,33.1411245820044,1335.75842978495,6.86659574800282,0,0,6.84097680331302,0,0,0,0.539993190622338,0.0160365730254093,-0.0164680319291348,0.0157763121375082,118.820837466194,0.154836812383813,,993,2015
2015-12-13 04:00:00+00:00,1376.54736224305,34.2005941802609,1334.99689468703,6.86971073300626,0,0,6.662376733381,0,0,0,0.54177217088772,0.0161193704928317,-0.0164617556226729,0.0157721165710817,118.820837466194,0.154630719816305,,993,2015
2015-12-13 05:00:00+00:00,1300.64833588807,33.3280525942214,1337.89603756714,6.88167265281843,0,0,6.70663999141808,0,0,0,0.535044261144025,0.0158596139606141,-0.0162560349055106,0.0155773594471293,118.793602528726,0.155416028974014,,993,2015
2015-12-13 06:00:00+00:00,1355.06670808014,34.0151360295638,1339.80142935983,6.89168863794798,0,0,6.662376733381,0,0,0,0.530687598379056,0.0156975456622156,-0.0160614194152332,0.0153948344013545,118.766388130346,0.155933220663597,,993,2015
